seed,pair,source_train_k,target_train_k,layer_id,rank_in_target_logits,count,share,step_source,step_target
0,2-4,2,4,0,7,4,8.928571428571429e-05,3000,1500
0,2-4,2,4,0,8,0,0.0,3000,1500
0,2-4,2,4,1,1,29240,0.6526785714285714,3000,1500
0,2-4,2,4,1,2,9292,0.20741071428571428,3000,1500
0,2-4,2,4,1,3,3563,0.07953125,3000,1500
0,2-4,2,4,1,4,1540,0.034375,3000,1500
0,2-4,2,4,1,5,784,0.0175,3000,1500
0,2-4,2,4,1,6,246,0.0054910714285714285,3000,1500
0,2-4,2,4,1,7,103,0.0022991071428571427,3000,1500
0,2-4,2,4,1,8,32,0.0007142857142857143,3000,1500
0,2-4,2,4,2,1,24727,0.5519419642857143,3000,1500
0,2-4,2,4,2,2,10393,0.23198660714285715,3000,1500
0,2-4,2,4,2,3,4441,0.09912946428571429,3000,1500
0,2-4,2,4,2,4,2183,0.048727678571428575,3000,1500
0,2-4,2,4,2,5,1627,0.036316964285714286,3000,1500
0,2-4,2,4,2,6,701,0.015647321428571427,3000,1500
0,2-4,2,4,2,7,560,0.0125,3000,1500
0,2-4,2,4,2,8,168,0.00375,3000,1500
0,2-4,2,4,3,1,26048,0.5814285714285714,3000,1500
0,2-4,2,4,3,2,8475,0.18917410714285715,3000,1500
0,2-4,2,4,3,3,3781,0.08439732142857143,3000,1500
0,2-4,2,4,3,4,2354,0.05254464285714286,3000,1500
0,2-4,2,4,3,5,1597,0.03564732142857143,3000,1500
0,2-4,2,4,3,6,1336,0.02982142857142857,3000,1500
0,2-4,2,4,3,7,821,0.018325892857142857,3000,1500
0,2-4,2,4,3,8,388,0.008660714285714285,3000,1500
1,1-2,1,2,0,1,18698,0.4173660714285714,6000,3000
1,1-2,1,2,0,2,10424,0.23267857142857143,6000,3000
1,1-2,1,2,0,3,5983,0.13354910714285714,6000,3000
1,1-2,1,2,0,4,3919,0.08747767857142857,6000,3000
1,1-2,1,2,0,5,2739,0.061138392857142856,6000,3000
1,1-2,1,2,0,6,1269,0.02832589285714286,6000,3000
1,1-2,1,2,0,7,1227,0.027388392857142858,6000,3000
1,1-2,1,2,0,8,541,0.012075892857142858,6000,3000
1,1-2,1,2,1,1,15594,0.3480803571428571,6000,3000
1,1-2,1,2,1,2,9622,0.2147767857142857,6000,3000
1,1-2,1,2,1,3,6942,0.15495535714285713,6000,3000
1,1-2,1,2,1,4,3768,0.08410714285714285,6000,3000
1,1-2,1,2,1,5,3174,0.07084821428571429,6000,3000
1,1-2,1,2,1,6,2795,0.06238839285714286,6000,3000
1,1-2,1,2,1,7,1909,0.042611607142857146,6000,3000
1,1-2,1,2,1,8,996,0.022232142857142857,6000,3000
1,1-2,1,2,2,1,11031,0.24622767857142858,6000,3000
1,1-2,1,2,2,2,9195,0.20524553571428572,6000,3000
1,1-2,1,2,2,3,6990,0.15602678571428572,6000,3000
1,1-2,1,2,2,4,5431,0.12122767857142858,6000,3000
1,1-2,1,2,2,5,3878,0.0865625,6000,3000
1,1-2,1,2,2,6,3508,0.07830357142857143,6000,3000
1,1-2,1,2,2,7,2560,0.05714285714285714,6000,3000
1,1-2,1,2,2,8,2207,0.04926339285714286,6000,3000
1,1-2,1,2,3,1,9543,0.21301339285714285,6000,3000
1,1-2,1,2,3,2,8003,0.17863839285714286,6000,3000
1,1-2,1,2,3,3,6321,0.14109375,6000,3000
1,1-2,1,2,3,4,5502,0.1228125,6000,3000
1,1-2,1,2,3,5,4817,0.10752232142857143,6000,3000
1,1-2,1,2,3,6,4107,0.09167410714285715,6000,3000
1,1-2,1,2,3,7,3401,0.07591517857142857,6000,3000
1,1-2,1,2,3,8,3106,0.06933035714285714,6000,3000
1,1-4,1,4,0,1,19356,0.4320535714285714,6000,1500
1,1-4,1,4,0,2,10341,0.23082589285714286,6000,1500
1,1-4,1,4,0,3,5969,0.13323660714285715,6000,1500
1,1-4,1,4,0,4,3706,0.08272321428571429,6000,1500
1,1-4,1,4,0,5,2592,0.05785714285714286,6000,1500
1,1-4,1,4,0,6,1435,0.03203125,6000,1500
1,1-4,1,4,0,7,821,0.018325892857142857,6000,1500
1,1-4,1,4,0,8,580,0.012946428571428572,6000,1500
1,1-4,1,4,1,1,14333,0.3199330357142857,6000,1500
1,1-4,1,4,1,2,10465,0.23359375,6000,1500
1,1-4,1,4,1,3,5856,0.13071428571428573,6000,1500
1,1-4,1,4,1,4,4740,0.10580357142857143,6000,1500
1,1-4,1,4,1,5,3047,0.06801339285714286,6000,1500
1,1-4,1,4,1,6,2996,0.066875,6000,1500
1,1-4,1,4,1,7,2423,0.05408482142857143,6000,1500
1,1-4,1,4,1,8,940,0.020982142857142855,6000,1500
1,1-4,1,4,2,1,11153,0.24895089285714286,6000,1500
1,1-4,1,4,2,2,9889,0.22073660714285714,6000,1500
1,1-4,1,4,2,3,6673,0.14895089285714286,6000,1500
1,1-4,1,4,2,4,5565,0.12421875,6000,1500
1,1-4,1,4,2,5,4192,0.09357142857142857,6000,1500
1,1-4,1,4,2,6,3530,0.07879464285714285,6000,1500
1,1-4,1,4,2,7,1983,0.044263392857142855,6000,1500
1,1-4,1,4,2,8,1815,0.04051339285714286,6000,1500
1,1-4,1,4,3,1,8435,0.18828125,6000,1500
1,1-4,1,4,3,2,6932,0.15473214285714285,6000,1500
1,1-4,1,4,3,3,6447,0.14390625,6000,1500
1,1-4,1,4,3,4,6333,0.14136160714285714,6000,1500
1,1-4,1,4,3,5,4978,0.11111607142857143,6000,1500
1,1-4,1,4,3,6,4568,0.10196428571428572,6000,1500
1,1-4,1,4,3,7,3884,0.08669642857142858,6000,1500
1,1-4,1,4,3,8,3223,0.07194196428571428,6000,1500
1,2-4,2,4,0,1,34010,0.7591517857142858,3000,1500
1,2-4,2,4,0,2,8129,0.18145089285714286,3000,1500
1,2-4,2,4,0,3,1983,0.044263392857142855,3000,1500
1,2-4,2,4,0,4,630,0.0140625,3000,1500
1,2-4,2,4,0,5,40,0.0008928571428571428,3000,1500
1,2-4,2,4,0,6,8,0.00017857142857142857,3000,1500
1,2-4,2,4,0,7,0,0.0,3000,1500
1,2-4,2,4,0,8,0,0.0,3000,1500
1,2-4,2,4,1,1,28125,0.6277901785714286,3000,1500
1,2-4,2,4,1,2,9735,0.21729910714285713,3000,1500
1,2-4,2,4,1,3,3722,0.08308035714285714,3000,1500
1,2-4,2,4,1,4,1635,0.036495535714285716,3000,1500
1,2-4,2,4,1,5,985,0.021986607142857145,3000,1500
1,2-4,2,4,1,6,509,0.011361607142857142,3000,1500
1,2-4,2,4,1,7,50,0.0011160714285714285,3000,1500
1,2-4,2,4,1,8,39,0.0008705357142857143,3000,1500
1,2-4,2,4,2,1,27156,0.6061607142857143,3000,1500
1,2-4,2,4,2,2,8460,0.1888392857142857,3000,1500
1,2-4,2,4,2,3,4019,0.08970982142857142,3000,1500
1,2-4,2,4,2,4,2448,0.054642857142857146,3000,1500
1,2-4,2,4,2,5,1237,0.027611607142857143,3000,1500
1,2-4,2,4,2,6,770,0.0171875,3000,1500
1,2-4,2,4,2,7,591,0.013191964285714286,3000,1500
1,2-4,2,4,2,8,119,0.00265625,3000,1500
1,2-4,2,4,3,1,24151,0.5390848214285714,3000,1500
1,2-4,2,4,3,2,7604,0.16973214285714286,3000,1500
1,2-4,2,4,3,3,5994,0.13379464285714285,3000,1500
1,2-4,2,4,3,4,3030,0.06763392857142857,3000,1500
1,2-4,2,4,3,5,1823,0.04069196428571428,3000,1500
1,2-4,2,4,3,6,907,0.020245535714285716,3000,1500
1,2-4,2,4,3,7,782,0.017455357142857144,3000,1500
1,2-4,2,4,3,8,509,0.011361607142857142,3000,1500
2,1-2,1,2,0,1,18643,0.4161383928571429,6000,3000
2,1-2,1,2,0,2,9436,0.210625,6000,3000
2,1-2,1,2,0,3,6059,0.13524553571428571,6000,3000
2,1-2,1,2,0,4,4413,0.09850446428571429,6000,3000
2,1-2,1,2,0,5,2863,0.06390625,6000,3000
2,1-2,1,2,0,6,1972,0.04401785714285714,6000,3000
2,1-2,1,2,0,7,1044,0.023303571428571427,6000,3000
2,1-2,1,2,0,8,370,0.008258928571428572,6000,3000
2,1-2,1,2,1,1,18250,0.40736607142857145,6000,3000
2,1-2,1,2,1,2,9279,0.2071205357142857,6000,3000
2,1-2,1,2,1,3,6060,0.13526785714285713,6000,3000
2,1-2,1,2,1,4,4299,0.09595982142857143,6000,3000
2,1-2,1,2,1,5,2902,0.06477678571428572,6000,3000
2,1-2,1,2,1,6,2127,0.04747767857142857,6000,3000
2,1-2,1,2,1,7,1358,0.0303125,6000,3000
2,1-2,1,2,1,8,525,0.01171875,6000,3000
2,1-2,1,2,2,1,14048,0.31357142857142856,6000,3000
2,1-2,1,2,2,2,7819,0.17453125,6000,3000
2,1-2,1,2,2,3,5950,0.1328125,6000,3000
2,1-2,1,2,2,4,5573,0.12439732142857143,6000,3000
2,1-2,1,2,2,5,3889,0.08680803571428572,6000,3000
2,1-2,1,2,2,6,3363,0.07506696428571429,6000,3000
2,1-2,1,2,2,7,2418,0.053973214285714284,6000,3000
2,1-2,1,2,2,8,1740,0.038839285714285715,6000,3000
2,1-2,1,2,3,1,7571,0.16899553571428572,6000,3000
2,1-2,1,2,3,2,7722,0.17236607142857144,6000,3000
2,1-2,1,2,3,3,6781,0.15136160714285715,6000,3000
2,1-2,1,2,3,4,5291,0.11810267857142857,6000,3000
2,1-2,1,2,3,5,5308,0.11848214285714286,6000,3000
2,1-2,1,2,3,6,5060,0.11294642857142857,6000,3000
2,1-2,1,2,3,7,3703,0.08265625,6000,3000
2,1-2,1,2,3,8,3364,0.07508928571428572,6000,3000
2,1-4,1,4,0,1,19937,0.44502232142857145,6000,1500
2,1-4,1,4,0,2,9086,0.2028125,6000,1500
2,1-4,1,4,0,3,5754,0.1284375,6000,1500
2,1-4,1,4,0,4,4603,0.10274553571428571,6000,1500
2,1-4,1,4,0,5,2326,0.05191964285714286,6000,1500
2,1-4,1,4,0,6,1759,0.03926339285714286,6000,1500
2,1-4,1,4,0,7,928,0.020714285714285713,6000,1500
2,1-4,1,4,0,8,407,0.009084821428571428,6000,1500
2,1-4,1,4,1,1,18109,0.40421875,6000,1500
2,1-4,1,4,1,2,10140,0.22633928571428572,6000,1500
2,1-4,1,4,1,3,6027,0.13453125,6000,1500
2,1-4,1,4,1,4,4001,0.08930803571428571,6000,1500
2,1-4,1,4,1,5,2572,0.05741071428571429,6000,1500
2,1-4,1,4,1,6,2456,0.05482142857142857,6000,1500
2,1-4,1,4,1,7,1048,0.023392857142857142,6000,1500
2,1-4,1,4,1,8,447,0.009977678571428571,6000,1500
2,1-4,1,4,2,1,13949,0.31136160714285716,6000,1500
2,1-4,1,4,2,2,8428,0.188125,6000,1500
2,1-4,1,4,2,3,5850,0.13058035714285715,6000,1500
2,1-4,1,4,2,4,4849,0.10823660714285714,6000,1500
2,1-4,1,4,2,5,4049,0.09037946428571429,6000,1500
2,1-4,1,4,2,6,3225,0.07198660714285714,6000,1500
2,1-4,1,4,2,7,2657,0.059308035714285716,6000,1500
2,1-4,1,4,2,8,1793,0.04002232142857143,6000,1500
2,1-4,1,4,3,1,6134,0.13691964285714286,6000,1500
2,1-4,1,4,3,2,7435,0.16595982142857144,6000,1500
2,1-4,1,4,3,3,7161,0.15984375,6000,1500
2,1-4,1,4,3,4,5725,0.12779017857142858,6000,1500
2,1-4,1,4,3,5,5515,0.12310267857142858,6000,1500
2,1-4,1,4,3,6,4750,0.10602678571428571,6000,1500
2,1-4,1,4,3,7,4647,0.10372767857142857,6000,1500
2,1-4,1,4,3,8,3433,0.07662946428571428,6000,1500
2,2-4,2,4,0,1,32396,0.723125,3000,1500
2,2-4,2,4,0,2,8575,0.19140625,3000,1500
2,2-4,2,4,0,3,2670,0.05959821428571429,3000,1500
2,2-4,2,4,0,4,870,0.019419642857142858,3000,1500
2,2-4,2,4,0,5,170,0.003794642857142857,3000,1500
2,2-4,2,4,0,6,119,0.00265625,3000,1500
2,2-4,2,4,0,7,0,0.0,3000,1500
2,2-4,2,4,0,8,0,0.0,3000,1500
2,2-4,2,4,1,1,32550,0.7265625,3000,1500
2,2-4,2,4,1,2,7834,0.17486607142857144,3000,1500
2,2-4,2,4,1,3,2550,0.056919642857142856,3000,1500
2,2-4,2,4,1,4,1002,0.02236607142857143,3000,1500
2,2-4,2,4,1,5,494,0.011026785714285715,3000,1500
2,2-4,2,4,1,6,277,0.006183035714285715,3000,1500
2,2-4,2,4,1,7,92,0.0020535714285714285,3000,1500
2,2-4,2,4,1,8,1,2.232142857142857e-05,3000,1500
2,2-4,2,4,2,1,27611,0.6163169642857143,3000,1500
2,2-4,2,4,2,2,8723,0.19470982142857143,3000,1500
2,2-4,2,4,2,3,4274,0.09540178571428572,3000,1500
2,2-4,2,4,2,4,1793,0.04002232142857143,3000,1500
2,2-4,2,4,2,5,1125,0.025111607142857144,3000,1500
2,2-4,2,4,2,6,739,0.016495535714285713,3000,1500
2,2-4,2,4,2,7,278,0.006205357142857143,3000,1500
2,2-4,2,4,2,8,257,0.005736607142857143,3000,1500
2,2-4,2,4,3,1,25228,0.563125,3000,1500
2,2-4,2,4,3,2,7163,0.15988839285714285,3000,1500
2,2-4,2,4,3,3,4343,0.09694196428571429,3000,1500
2,2-4,2,4,3,4,2610,0.05825892857142857,3000,1500
2,2-4,2,4,3,5,2351,0.05247767857142857,3000,1500
2,2-4,2,4,3,6,1521,0.03395089285714286,3000,1500
2,2-4,2,4,3,7,934,0.020848214285714286,3000,1500
2,2-4,2,4,3,8,650,0.014508928571428572,3000,1500
3,1-2,1,2,0,1,16364,0.36526785714285714,6000,3000
3,1-2,1,2,0,2,10914,0.24361607142857142,6000,3000
3,1-2,1,2,0,3,7500,0.16741071428571427,6000,3000
3,1-2,1,2,0,4,4370,0.09754464285714286,6000,3000
3,1-2,1,2,0,5,2610,0.05825892857142857,6000,3000
3,1-2,1,2,0,6,1565,0.034933035714285715,6000,3000
3,1-2,1,2,0,7,1134,0.0253125,6000,3000
3,1-2,1,2,0,8,343,0.00765625,6000,3000
3,1-2,1,2,1,1,15500,0.34598214285714285,6000,3000
3,1-2,1,2,1,2,9624,0.21482142857142858,6000,3000
3,1-2,1,2,1,3,5710,0.12745535714285713,6000,3000
3,1-2,1,2,1,4,4706,0.10504464285714285,6000,3000
3,1-2,1,2,1,5,3686,0.08227678571428572,6000,3000
3,1-2,1,2,1,6,2471,0.05515625,6000,3000
3,1-2,1,2,1,7,1819,0.040602678571428574,6000,3000
3,1-2,1,2,1,8,1284,0.028660714285714286,6000,3000
3,1-2,1,2,2,1,13157,0.2936830357142857,6000,3000
3,1-2,1,2,2,2,7514,0.1677232142857143,6000,3000
3,1-2,1,2,2,3,6414,0.14316964285714287,6000,3000
3,1-2,1,2,2,4,5078,0.11334821428571429,6000,3000
3,1-2,1,2,2,5,4683,0.10453125,6000,3000
3,1-2,1,2,2,6,3091,0.06899553571428571,6000,3000
3,1-2,1,2,2,7,2419,0.05399553571428571,6000,3000
3,1-2,1,2,2,8,2444,0.05455357142857143,6000,3000
3,1-2,1,2,3,1,8962,0.20004464285714285,6000,3000
3,1-2,1,2,3,2,7585,0.1693080357142857,6000,3000
3,1-2,1,2,3,3,6840,0.15267857142857144,6000,3000
3,1-2,1,2,3,4,5617,0.12537946428571428,6000,3000
3,1-2,1,2,3,5,4676,0.104375,6000,3000
3,1-2,1,2,3,6,4348,0.09705357142857143,6000,3000
3,1-2,1,2,3,7,3952,0.08821428571428572,6000,3000
3,1-2,1,2,3,8,2820,0.06294642857142857,6000,3000
3,1-4,1,4,0,1,16393,0.3659151785714286,6000,1500
3,1-4,1,4,0,2,10356,0.23116071428571427,6000,1500
3,1-4,1,4,0,3,6860,0.153125,6000,1500
3,1-4,1,4,0,4,4748,0.10598214285714286,6000,1500
3,1-4,1,4,0,5,3265,0.07287946428571429,6000,1500
3,1-4,1,4,0,6,1985,0.044308035714285716,6000,1500
3,1-4,1,4,0,7,875,0.01953125,6000,1500
3,1-4,1,4,0,8,318,0.007098214285714286,6000,1500
3,1-4,1,4,1,1,15363,0.34292410714285715,6000,1500
3,1-4,1,4,1,2,8759,0.19551339285714286,6000,1500
3,1-4,1,4,1,3,7243,0.16167410714285715,6000,1500
3,1-4,1,4,1,4,4763,0.10631696428571429,6000,1500
3,1-4,1,4,1,5,3959,0.08837053571428571,6000,1500
3,1-4,1,4,1,6,2456,0.05482142857142857,6000,1500
3,1-4,1,4,1,7,1457,0.03252232142857143,6000,1500
3,1-4,1,4,1,8,800,0.017857142857142856,6000,1500
3,1-4,1,4,2,1,12670,0.2828125,6000,1500
3,1-4,1,4,2,2,7443,0.16613839285714285,6000,1500
3,1-4,1,4,2,3,6447,0.14390625,6000,1500
3,1-4,1,4,2,4,5493,0.12261160714285714,6000,1500
3,1-4,1,4,2,5,4187,0.09345982142857143,6000,1500
3,1-4,1,4,2,6,3605,0.08046875,6000,1500
3,1-4,1,4,2,7,2887,0.06444196428571429,6000,1500
3,1-4,1,4,2,8,2068,0.046160714285714284,6000,1500
3,1-4,1,4,3,1,7949,0.1774330357142857,6000,1500
3,1-4,1,4,3,2,8281,0.18484375,6000,1500
3,1-4,1,4,3,3,5775,0.12890625,6000,1500
3,1-4,1,4,3,4,5658,0.12629464285714287,6000,1500
3,1-4,1,4,3,5,5556,0.12401785714285714,6000,1500
3,1-4,1,4,3,6,4303,0.09604910714285714,6000,1500
3,1-4,1,4,3,7,4240,0.09464285714285714,6000,1500
3,1-4,1,4,3,8,3038,0.0678125,6000,1500
3,2-4,2,4,0,1,33206,0.7412053571428572,3000,1500
3,2-4,2,4,0,2,7779,0.17363839285714286,3000,1500
3,2-4,2,4,0,3,2809,0.06270089285714285,3000,1500
3,2-4,2,4,0,4,744,0.01660714285714286,3000,1500
3,2-4,2,4,0,5,168,0.00375,3000,1500
3,2-4,2,4,0,6,33,0.0007366071428571429,3000,1500
3,2-4,2,4,0,7,61,0.001361607142857143,3000,1500
3,2-4,2,4,0,8,0,0.0,3000,1500
3,2-4,2,4,1,1,28705,0.6407366071428572,3000,1500
3,2-4,2,4,1,2,9110,0.20334821428571428,3000,1500
3,2-4,2,4,1,3,4022,0.08977678571428571,3000,1500
3,2-4,2,4,1,4,1722,0.0384375,3000,1500
3,2-4,2,4,1,5,710,0.015848214285714285,3000,1500
3,2-4,2,4,1,6,339,0.007566964285714285,3000,1500
3,2-4,2,4,1,7,95,0.002120535714285714,3000,1500
3,2-4,2,4,1,8,97,0.0021651785714285714,3000,1500
3,2-4,2,4,2,1,27461,0.61296875,3000,1500
3,2-4,2,4,2,2,8437,0.18832589285714285,3000,1500
3,2-4,2,4,2,3,4067,0.09078125,3000,1500
3,2-4,2,4,2,4,2370,0.052901785714285714,3000,1500
3,2-4,2,4,2,5,1401,0.03127232142857143,3000,1500
3,2-4,2,4,2,6,484,0.010803571428571428,3000,1500
3,2-4,2,4,2,7,436,0.009732142857142858,3000,1500
3,2-4,2,4,2,8,144,0.0032142857142857142,3000,1500
3,2-4,2,4,3,1,30608,0.6832142857142857,3000,1500
3,2-4,2,4,3,2,7341,0.16386160714285714,3000,1500
3,2-4,2,4,3,3,2306,0.05147321428571429,3000,1500
3,2-4,2,4,3,4,1775,0.03962053571428571,3000,1500
3,2-4,2,4,3,5,1165,0.026004464285714287,3000,1500
3,2-4,2,4,3,6,911,0.020334821428571428,3000,1500
3,2-4,2,4,3,7,474,0.010580357142857143,3000,1500
3,2-4,2,4,3,8,220,0.004910714285714286,3000,1500
4,1-2,1,2,0,1,16567,0.36979910714285713,6000,3000
4,1-2,1,2,0,2,11264,0.25142857142857145,6000,3000
4,1-2,1,2,0,3,7616,0.17,6000,3000
4,1-2,1,2,0,4,4284,0.095625,6000,3000
4,1-2,1,2,0,5,2653,0.05921875,6000,3000
4,1-2,1,2,0,6,1481,0.03305803571428571,6000,3000
4,1-2,1,2,0,7,560,0.0125,6000,3000
4,1-2,1,2,0,8,375,0.008370535714285714,6000,3000
4,1-2,1,2,1,1,16980,0.37901785714285713,6000,3000
4,1-2,1,2,1,2,9616,0.21464285714285714,6000,3000
4,1-2,1,2,1,3,5601,0.12502232142857142,6000,3000
4,1-2,1,2,1,4,4436,0.09901785714285714,6000,3000
4,1-2,1,2,1,5,3190,0.07120535714285714,6000,3000
4,1-2,1,2,1,6,2294,0.05120535714285714,6000,3000
4,1-2,1,2,1,7,1715,0.03828125,6000,3000
4,1-2,1,2,1,8,968,0.021607142857142856,6000,3000
4,1-2,1,2,2,1,13243,0.2956026785714286,6000,3000
4,1-2,1,2,2,2,8233,0.18377232142857142,6000,3000
4,1-2,1,2,2,3,6910,0.15424107142857144,6000,3000
4,1-2,1,2,2,4,5270,0.11763392857142857,6000,3000
4,1-2,1,2,2,5,4082,0.09111607142857144,6000,3000
4,1-2,1,2,2,6,3106,0.06933035714285714,6000,3000
4,1-2,1,2,2,7,2674,0.0596875,6000,3000
4,1-2,1,2,2,8,1282,0.028616071428571428,6000,3000
4,1-2,1,2,3,1,8652,0.193125,6000,3000
4,1-2,1,2,3,2,6665,0.14877232142857144,6000,3000
4,1-2,1,2,3,3,6253,0.13957589285714286,6000,3000
4,1-2,1,2,3,4,6793,0.15162946428571428,6000,3000
4,1-2,1,2,3,5,4961,0.11073660714285714,6000,3000
4,1-2,1,2,3,6,4097,0.09145089285714286,6000,3000
4,1-2,1,2,3,7,3658,0.08165178571428572,6000,3000
4,1-2,1,2,3,8,3721,0.08305803571428572,6000,3000
4,1-4,1,4,0,1,16740,0.3736607142857143,6000,1500
4,1-4,1,4,0,2,11313,0.25252232142857145,6000,1500
4,1-4,1,4,0,3,6899,0.1539955357142857,6000,1500
4,1-4,1,4,0,4,4293,0.09582589285714285,6000,1500
4,1-4,1,4,0,5,2723,0.06078125,6000,1500
4,1-4,1,4,0,6,1669,0.03725446428571429,6000,1500
4,1-4,1,4,0,7,726,0.016205357142857143,6000,1500
4,1-4,1,4,0,8,437,0.009754464285714286,6000,1500
4,1-4,1,4,1,1,16069,0.3586830357142857,6000,1500
4,1-4,1,4,1,2,9323,0.20810267857142858,6000,1500
4,1-4,1,4,1,3,6917,0.15439732142857143,6000,1500
4,1-4,1,4,1,4,4374,0.09763392857142857,6000,1500
4,1-4,1,4,1,5,3438,0.07674107142857142,6000,1500
4,1-4,1,4,1,6,2402,0.05361607142857143,6000,1500
4,1-4,1,4,1,7,1623,0.03622767857142857,6000,1500
4,1-4,1,4,1,8,654,0.014598214285714286,6000,1500
4,1-4,1,4,2,1,11528,0.2573214285714286,6000,1500
4,1-4,1,4,2,2,8301,0.18529017857142857,6000,1500
4,1-4,1,4,2,3,7372,0.16455357142857144,6000,1500
4,1-4,1,4,2,4,5236,0.116875,6000,1500
4,1-4,1,4,2,5,4112,0.09178571428571429,6000,1500
4,1-4,1,4,2,6,3653,0.08154017857142858,6000,1500
4,1-4,1,4,2,7,2680,0.059821428571428574,6000,1500
4,1-4,1,4,2,8,1918,0.0428125,6000,1500
4,1-4,1,4,3,1,8150,0.18191964285714285,6000,1500
4,1-4,1,4,3,2,7846,0.17513392857142857,6000,1500
4,1-4,1,4,3,3,6141,0.13707589285714286,6000,1500
4,1-4,1,4,3,4,5242,0.11700892857142857,6000,1500
4,1-4,1,4,3,5,5242,0.11700892857142857,6000,1500
